Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA 2023,SSP1,Jamaica,GDP|PPP per capita,USD_2021/yr,11701.606150497892,14440.264465985598,17588.541570368434,21152.56397352142,24594.80658533294,28108.875177547638,31580.699782460197,35782.26788733094,40097.646106610904,44437.63170881121,48421.94787771442,52207.76088451693,55710.46366897511,59179.96038479413,62624.796036559994,65126.42662174897
IIASA 2023,SSP1,Jordan,GDP|PPP per capita,USD_2021/yr,10713.017727884248,11861.79947052414,13315.704668728713,15401.33272468815,17977.956022431637,20881.736532401133,23932.229811205405,27248.51325892101,30799.772016966544,34396.86609028532,37790.82152371598,41162.61506680257,44523.715173196586,47734.14077642111,50760.479289637,52891.756458132535
IIASA 2023,SSP1,Japan,GDP|PPP per capita,USD_2021/yr,48231.763430925545,50782.885641653345,48337.223882719154,58193.770770210715,61396.16551426219,65312.18899449258,63416.43210230717,69444.11957152089,75425.5568864038,81476.64057233244,87497.09547040092,93470.93686424846,99293.16534392537,104936.18727073488,110397.88077058102,113874.78576401314
IIASA 2023,SSP1,Kazakhstan,GDP|PPP per capita,USD_2021/yr,32382.30904345302,33244.78578133526,34444.30811778755,36281.73433757682,38375.485594710764,40791.9741429383,43248.15660173318,46167.89755584606,49338.983816767846,52350.90178270044,55142.824156071285,57933.798092084,60858.22163469737,63889.348360554664,67089.12375964048,68908.51717540438
IIASA 2023,SSP1,Kenya,GDP|PPP per capita,USD_2021/yr,6067.284073827994,7483.3068270053445,9289.773108378806,11635.00943847725,14327.431721806453,17347.308882839417,20688.5695384348,24471.433091109207,28432.958931094727,32365.39860098154,36295.399877590935,40215.168582179555,44027.99055433136,47748.927806506945,51400.54626600438,54005.304688039614
IIASA 2023,SSP1,Kyrgyzstan,GDP|PPP per capita,USD_2021/yr,6181.847688542384,6855.03582566346,7536.2287395677,8260.006974921993,9272.578539175436,10370.844143186894,11572.000467474936,12892.011716153764,14472.266191421695,16188.416094523687,17974.65172479546,19812.14909062561,21806.11135968903,23990.56210660529,26326.003295107446,28262.29967231389
IIASA 2023,SSP1,Cambodia,GDP|PPP per capita,USD_2021/yr,5829.595354239176,7039.450045535677,8689.039418989976,10992.622713017576,13728.403984620189,16656.78572455489,19973.195007673417,24124.18477250705,28792.030251426873,33515.144687769636,38049.010496075105,42324.039604196456,46323.12626317568,50248.694576296024,54083.35848015571,56981.66796937575
IIASA 2023,SSP1,Kiribati,GDP|PPP per capita,USD_2021/yr,2071.7046602713613,2190.2031429580084,2358.3990684222604,2590.7496302186414,2871.3620750009377,3224.4959254205733,3655.8624306036772,4208.979559976206,4863.510416672011,5603.220862928458,6364.4549792805965,7156.265425032251,8016.210645370593,8942.750669810242,9880.675307826867,10551.379371743255
IIASA 2023,SSP1,South Korea,GDP|PPP per capita,USD_2021/yr,53628.399578473865,57772.05220599918,61847.226274999295,71265.1684156644,76186.41823697061,81736.12674243549,80498.16561791998,87582.62881333145,94965.48555538645,100912.50356110581,105881.09784883597,111671.85853385953,118196.38533709665,124737.82796147403,131263.373593324,135340.30157072443
IIASA 2023,SSP1,Kuwait,GDP|PPP per capita,USD_2021/yr,52246.59559671642,54175.67470183096,56150.59962223012,58012.70264343799,59358.81977937401,61805.60297802344,66386.60695745102,75273.26661000357,83747.8290558007,91975.8547573509,99729.97932426272,106500.86691606513,112695.87990176238,118331.75571278213,123154.52240983199,125282.07224793934
IIASA 2023,SSP1,Laos,GDP|PPP per capita,USD_2021/yr,9407.101688553357,11150.087215507447,13527.091294539861,16728.70062271511,20279.234804048036,24555.70395852546,29145.49869081761,34458.88293871743,39706.87726906642,44968.21020190298,49878.837712784014,54306.9557664194,58297.75151793042,62166.50636619988,65896.7121007022,68191.71411658349
IIASA 2023,SSP1,Lebanon,GDP|PPP per capita,USD_2021/yr,14082.51992430116,16095.967341299125,18351.38809883149,21183.456618954617,24148.963761826326,26947.694345033204,29621.10778558101,32339.322111173067,34653.49046305878,36800.395498184924,38863.269414634815,40739.64156676078,42710.25668692256,44590.28964097046,46437.128788293616,48260.089577041756
IIASA 2023,SSP1,Liberia,GDP|PPP per capita,USD_2021/yr,1739.9474328837966,2161.7989316455446,2671.521969376782,3339.3713551247256,4134.66168418941,5158.02738163949,6460.5384585987595,8165.004031517523,10227.124459523393,12667.199457737719,15463.48859913247,18607.922489436583,22011.25405990733,25580.780527641095,29224.768194656033,32364.587192414612
IIASA 2023,SSP1,Libya,GDP|PPP per capita,USD_2021/yr,25308.3978700448,29221.598728905083,33931.72087639869,39400.20298829359,45424.76380730925,52500.22949255786,60006.54114356783,67520.70374912057,73986.64821390367,79870.89906612388,85346.73094276682,90620.9804755053,95518.80379523656,100109.71000667741,104962.09101765155,109916.58266949524
IIASA 2023,SSP1,Saint Lucia,GDP|PPP per capita,USD_2021/yr,17726.39160262058,20277.803555543745,23192.707393504577,26746.95867815901,30553.91361512164,34460.134139650254,38013.00929934165,41984.71575058644,46181.66127376351,50499.956008230605,54540.4665379099,58258.65713292672,61536.09369605987,64697.55340098059,67761.7905993825,70430.4798214984
IIASA 2023,SSP1,Sri Lanka,GDP|PPP per capita,USD_2021/yr,13631.93356135458,15775.395249166859,18357.561318282616,21200.509909409506,24218.17407875251,27290.28629092057,30512.576962727282,33737.5218588448,36819.56016113937,39733.31384290518,42572.07512963161,45367.7540909982,48094.6869348259,50742.57324705099,53285.349521683165,54915.579192110024
IIASA 2023,SSP1,Lesotho,GDP|PPP per capita,USD_2021/yr,2800.4684623577223,3830.5158640374534,5230.627945843352,7050.886694641894,9265.896915211702,11830.695857009798,14655.384773098262,17786.12034803081,21148.976510851517,24562.225593879943,27847.467256775333,30882.45097231159,33721.826727769236,36494.9496645286,39223.493532765475,41146.159216067186
IIASA 2023,SSP1,Lithuania,GDP|PPP per capita,USD_2021/yr,47841.45429467327,49129.75354067897,49837.48942058233,49932.223591705224,53062.999756553036,56745.64967563268,60803.37050417881,64696.2781090809,69865.72595213988,74033.78576486299,77845.64356492556,81932.55923792064,86196.04867221598,90590.64682999026,94698.54876579532,96476.55911953184
IIASA 2023,SSP1,Luxembourg,GDP|PPP per capita,USD_2021/yr,134218.49179159707,141137.91629579393,149025.91623291437,159038.16250679665,169057.90146464758,179760.98749386717,190626.77543491448,206162.56780052494,222475.52521964072,237181.4816218635,250212.32338119295,262296.2168413364,273915.8067962862,285498.75964321836,296443.47481469874,299548.18691337586
IIASA 2023,SSP1,Latvia,GDP|PPP per capita,USD_2021/yr,39623.02504443202,41917.57789370262,44264.216776151625,47662.086094538674,50951.22895424458,54495.59437515254,58583.29106564517,64267.633934879625,69889.6519711848,74510.81341269035,78553.08006465998,82692.97260665246,86857.09835227978,91212.39524300295,95220.47413843867,97541.63507369171
IIASA 2023,SSP1,Macao,GDP|PPP per capita,USD_2021/yr,107294.53170032158,114082.19534647909,123799.37358272365,132597.91404202886,142627.7573570489,153734.89068482976,164776.1887193926,179825.881934444,195866.57515583126,210491.6705434295,222732.68252274423,233818.33153409272,244492.89828550201,256071.4682623678,266610.38126411074,271020.7792788498
IIASA 2023,SSP1,Morocco,GDP|PPP per capita,USD_2021/yr,9709.399369717801,11569.845739240407,13964.312800516764,17206.899435650954,20874.454042079524,25089.693653840754,29651.60177798392,35078.328368635855,40558.71217095689,45850.39018893812,50612.78200564178,54897.71739912574,58866.98816450288,62810.635950571836,66593.03229818441,69199.42136438681
IIASA 2023,SSP1,Moldova,GDP|PPP per capita,USD_2021/yr,13584.62221322095,14437.057464910024,15628.5525641393,17200.440617319593,18832.094405224216,20863.935501176104,23250.754868208864,26684.24090353029,30504.22869495875,34402.351016573746,38139.41487110429,41837.9623559833,45692.8767103493,49897.40270371882,54163.94008780501,57144.10763830788
IIASA 2023,SSP1,Madagascar,GDP|PPP per capita,USD_2021/yr,1822.8506918862581,2490.737009926595,3444.755776284353,4787.957947213191,6592.213964318887,8962.874957506516,11767.113700994325,14971.605238589244,18429.86563635821,22114.000815058134,25843.670731978902,29391.94593247061,32662.87615809408,35789.30417883344,38882.14703643127,41284.10640004772
IIASA 2023,SSP1,Maldives,GDP|PPP per capita,USD_2021/yr,26847.153938113475,30976.32597214396,35737.462682883735,40450.030710177605,44347.59878453817,48214.82405072743,52451.41682786986,57571.388834501886,62690.62208288806,67308.23967075118,70546.53014060271,72788.43479877601,74867.14397457808,77809.44240447911,81298.09350300618,83761.63874947361
IIASA 2023,SSP1,Mexico,GDP|PPP per capita,USD_2021/yr,22456.803564678237,25651.507588593682,29194.16185821738,33037.994446564066,37018.18083829891,41057.36484685177,45011.36940792994,49005.94639930598,53102.74112447159,57002.26782431277,60489.61841782666,63472.92279150248,66178.44161609503,69653.97312560551,73832.85372732866,77488.54548810527
IIASA 2023,SSP1,North Macedonia,GDP|PPP per capita,USD_2021/yr,20219.68473131919,21581.659120097098,23312.719617485185,25919.899255362656,28912.909885290497,32365.43309514459,36153.57337490258,40910.30350681885,46237.53059649816,51771.99238525103,57250.62751184753,62369.32780813302,67296.15950621443,72081.55837607583,76792.37928059378,79847.14665948579
IIASA 2023,SSP1,Mali,GDP|PPP per capita,USD_2021/yr,2575.9938218780894,3492.375892800627,4782.553892241699,6529.977138669871,8729.665901084503,11383.617388848046,14231.661649766042,17205.083425018016,20062.244596658536,22806.820778158635,25346.90891753176,27627.625847875024,29723.750619800114,31712.937320964626,33720.67441546019,34852.21997559598
IIASA 2023,SSP1,Malta,GDP|PPP per capita,USD_2021/yr,60650.15779131412,71393.62376030353,82354.4464942971,90223.52237809359,96246.44236355445,101023.6428880724,105980.74548541314,113697.45741130844,123947.6916751571,134123.12466517297,144063.78150125698,154038.07624269908,164238.36166413853,175229.38420172542,186918.0565714024,194908.2559349388
IIASA 2023,SSP1,Myanmar,GDP|PPP per capita,USD_2021/yr,4826.181410557699,5956.57282859273,7437.145576118831,9381.962130255777,11683.667406086659,14381.918816153191,17379.77326725631,20884.522929202707,24483.180792519164,27903.164948527658,30976.319708348405,33637.45590519106,36048.60424262518,38460.103583162425,40897.37204872005,42524.15345445419
IIASA 2023,SSP1,Montenegro,GDP|PPP per capita,USD_2021/yr,25475.48093625273,26937.644956704233,28805.388423521512,31294.643190322025,34265.063547235804,37349.811238763,40851.141510421054,44665.0730454456,49043.193404402715,53195.39818832962,57183.8901855871,61043.64322360704,64876.13911290632,68701.94394446789,72481.34502504238,74567.46785378405
IIASA 2023,SSP1,Mongolia,GDP|PPP per capita,USD_2021/yr,15161.954251879246,16889.31518677215,19018.008026409774,21754.04896284109,25159.827253117008,29030.4208252574,33199.80378473794,38142.46299452806,43023.01164520868,47531.51540719388,51561.35284234861,55590.86980947052,59798.64037035689,64194.15140064445,68503.21262964961,71137.7116414348
IIASA 2023,SSP1,Mozambique,GDP|PPP per capita,USD_2021/yr,1562.8483207179224,2067.8636519087454,2756.3237542551583,3702.098321134928,4950.33255700985,6625.619303714927,8699.507344839401,11183.283460707378,13969.222639942831,17020.87570822828,20243.677796970893,23484.16875001891,26718.049448360893,29934.56359895873,33151.2803295729,35637.12864779074
IIASA 2023,SSP1,Mauritania,GDP|PPP per capita,USD_2021/yr,6716.881506840294,8370.658745493509,10567.029504879474,13475.191234574657,16947.42775187253,21155.477181123788,25787.60330273313,30662.222708240206,35384.08039852892,39896.26550910993,44170.73864911807,48173.732730350406,51922.76012751395,55460.806698806235,58866.15455720697,61021.97620396385
IIASA 2023,SSP1,Mauritius,GDP|PPP per capita,USD_2021/yr,27591.808417606015,29395.594295327595,31994.29882968935,35454.972922214045,39347.670521462,43888.14729723914,48941.35295517359,54217.29339801673,59789.316324603955,65302.589169293155,70821.68453713728,75937.0198143548,80281.28962534099,85376.22858123563,91386.67998951233,96833.55775324577
IIASA 2023,SSP1,Malawi,GDP|PPP per capita,USD_2021/yr,1713.0091860147727,2266.9406086774497,3003.979130610108,4005.1124732644234,5288.418795994746,6957.30519632197,9063.7330692336,11744.32599726119,14943.1031121063,18622.730985725448,22709.511305269138,27111.839767149828,31731.815849541017,36402.744463631556,41105.40169245114,44925.7880624711
IIASA 2023,SSP1,Malaysia,GDP|PPP per capita,USD_2021/yr,34958.80549649051,39473.40568856929,44426.91856199676,49382.08900140247,53809.50391795476,57812.62903305802,61475.31610105782,66459.27607629393,71173.32435287659,75672.44736916543,79611.33675504131,84327.39215440054,90129.36200484606,97131.29459696608,104908.83230896374,111421.57037762298
IIASA 2023,SSP1,Namibia,GDP|PPP per capita,USD_2021/yr,10757.170330560608,11936.939656903089,13480.91916120427,15563.386402550776,18204.12435701267,21338.635374962414,24876.16137441265,28872.53272674604,33301.69201078297,37869.73689034542,42299.469589934706,46458.17685052407,50443.741646564515,54397.32243967004,58432.865356114584,61240.756001138834
IIASA 2023,SSP1,Niger,GDP|PPP per capita,USD_2021/yr,1670.9666120249708,2270.18734186509,3123.583667188585,4321.051857079973,5940.329735522419,8115.565014504364,10743.023208484643,13687.986257389293,16790.565547628976,19991.87857962803,23167.272038987674,26219.71382390622,29088.12971446487,31841.8552752863,34562.25239399584,36332.65767689784
IIASA 2023,SSP1,Nigeria,GDP|PPP per capita,USD_2021/yr,5711.807023612138,6884.807471957561,8342.986042552257,10170.856855832804,12399.058654598799,15034.972889740044,18013.482834965977,21282.52746432954,24630.756417667486,27955.800019318616,31300.898090185696,34701.70903931178,38097.52840717009,41431.03319244522,44717.57616281289,46757.62980349926
IIASA 2023,SSP1,Nicaragua,GDP|PPP per capita,USD_2021/yr,6875.094558361926,8886.262071565194,11427.542512403063,14469.533368041586,17829.318538205694,21573.245112833323,25444.3894255404,29773.695648585683,34225.50092383984,38783.22586605343,43066.11731565367,46959.49687547285,50465.28474813468,53911.71754747374,57345.27037979006,59831.17697913244
IIASA 2023,SSP1,Netherlands,GDP|PPP per capita,USD_2021/yr,68012.81003779288,72025.71181290681,76223.19568154588,80410.12722126432,86910.04229018174,93356.84255666612,100717.8769327517,107463.03174797093,115546.32677453819,123675.13798157839,131848.20373768706,140246.1598268445,148732.6674941681,157350.25375900877,165789.7415950046,169765.4206919406
IIASA 2023,SSP1,Norway,GDP|PPP per capita,USD_2021/yr,77426.85563109968,81860.17221277716,86661.41881315177,91805.36667584555,96727.59876333944,101552.12204786557,106700.2086510311,114905.15770631097,123532.3112381019,131199.11257547696,138187.3805837647,145461.15716872978,153132.96466409252,160963.26483992086,168228.42089498288,170081.92901685383
IIASA 2023,SSP1,Nepal,GDP|PPP per capita,USD_2021/yr,5103.507060309766,5907.7218379783935,6954.841713396778,8295.979450913985,10000.455647073837,12116.199522242556,14647.273106573639,17621.868565451503,21125.79136014648,25256.20018784697,29908.2675593442,34828.661616029094,39825.76353528285,44798.16616970631,49826.15187048706,53992.520706291754
IIASA 2023,SSP1,New Zealand,GDP|PPP per capita,USD_2021/yr,50165.61396294767,53298.4579274267,56492.24061220033,59822.011018147445,63160.243909366756,65903.28644163911,68368.5447472846,71514.89805065279,74678.8938389468,78122.41880894736,82494.05612785526,87663.20229518974,93592.40950046862,100104.64322104484,106929.95207100258,111472.53396276574
IIASA 2023,SSP1,Oman,GDP|PPP per capita,USD_2021/yr,39332.359157339844,42220.77905143258,45480.58408742093,48375.35274063213,50829.46969802855,53574.64373371875,56582.803360160346,61032.68276759967,66961.83120841546,71710.10843245206,75371.89506887086,79349.86496713416,83876.95240609131,89060.82115743513,94809.39669207523,99073.75465268605
IIASA 2023,SSP1,Pakistan,GDP|PPP per capita,USD_2021/yr,6243.696544985986,7746.162498527456,9706.392367234514,12315.972812596377,15281.76856350276,18628.83262057738,22257.170195696275,26307.38654990103,30423.261473033348,34558.95555091234,38715.543428738034,42759.37153164325,46707.32349929306,50519.98717958144,54185.16488072625,56745.76828389484
