"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IIASA-WiC POP 2023","SSP5","Canada","Population","million",37.758236,39.207187,40.649497000000004,42.11675,43.580671,45.0729319999999,46.60601200000001,47.9921209999999,49.250608,50.329716999999995,51.274662,52.056321000000004,52.590093,52.766892,52.412737,51.517753,50.151048
"IIASA-WiC POP 2023","SSP5","Switzerland","Population","million",8.606425999999999,8.983617,9.308781999999999,9.638720999999991,9.978847,10.341616,10.726092000000001,11.083002,11.396094,11.644441,11.844294,12.00308,12.077427,12.048586,11.912123,11.700856,11.440305
"IIASA-WiC POP 2023","SSP5","Chile","Population","million",19.206692,19.583272,19.931381000000002,20.171449000000003,20.290333999999998,20.322385999999998,20.278752,20.144301,19.908394,19.57625,19.16541,18.683875,18.131711,17.50069,16.780117999999998,15.970678,15.098165000000002
"IIASA-WiC POP 2023","SSP5","China","Population","million",1423.9980170000001,1425.395949,1414.84911,1397.999217,1376.271777,1348.841472,1313.491264,1269.4490660000001,1218.9594550000002,1164.901244,1109.934866,1055.966625,1002.953083,949.400926000001,896.2825300000001,846.370703,800.356048
"IIASA-WiC POP 2023","SSP5","C?te d'Ivoire","Population","million",26.477572000000002,29.299366000000003,31.793138,34.014169,35.936466,37.649571,39.142432,40.2779209999999,41.023919,41.508801,41.761362999999996,41.794985000000004,41.622371,41.300917000000005,40.850644,40.276835,39.574732000000004
"IIASA-WiC POP 2023","SSP5","Cameroon","Population","million",26.137122,29.375277,32.488813,35.428604,38.148647,40.754172,43.212759,45.351178999999995,47.079339,48.464597000000005,49.526452,50.201189,50.551591,50.57246,50.304774,49.77490400000001,48.990407
"IIASA-WiC POP 2023","SSP5","Democratic Republic of the Congo","Population","million",91.33195500000011,106.10301700000001,120.74476600000001,135.168563,149.128644,162.993252,176.12702600000003,187.990595,198.33078,207.263058,214.77885200000003,220.81461,225.201213,227.88694800000002,228.635037,227.53604,224.701079
"IIASA-WiC POP 2023","SSP5","Congo","Population","million",5.635288,6.313703,6.965678,7.5857790000000005,8.153687,8.679308,9.163519,9.563524,9.871462,10.107742,10.270231,10.3574,10.378231,10.345008,10.259858000000001,10.12029,9.922621999999999
"IIASA-WiC POP 2023","SSP5","Colombia","Population","million",50.617025999999996,52.148301000000004,53.508486,54.41753500000001,54.885169000000005,55.012087,54.81109,54.304074,53.501802000000005,52.483714999999904,51.27260700000001,49.899862999999996,48.355828,46.654379,44.817428,42.864816,40.827911
"IIASA-WiC POP 2023","SSP5","Comoros","Population","million",0.798327,0.868323,0.9295910000000001,0.9816659999999999,1.025061,1.062776,1.092841,1.113145,1.122534,1.125398,1.121173,1.111392,1.095703,1.075658,1.051992,1.02497,0.9948100000000001
"IIASA-WiC POP 2023","SSP5","Cabo Verde","Population","million",0.579929,0.598919,0.612758,0.6202190000000001,0.6226670000000001,0.6213930000000001,0.6163579999999991,0.6074080000000001,0.595044,0.581106,0.565732999999999,0.549002,0.53107,0.512003,0.49224199999999996,0.472209,0.45231299999999997
"IIASA-WiC POP 2023","SSP5","Costa Rica","Population","million",5.105361,5.26221,5.411131,5.531613999999999,5.621205,5.686424,5.721616,5.727722,5.705247000000001,5.65502000000001,5.581011999999999,5.483093,5.358519,5.204626,5.021592,4.812571,4.582349000000001
"IIASA-WiC POP 2023","SSP5","Cuba","Population","million",11.309226,11.151786,11.019293,10.841467000000002,10.621175,10.368167,10.081499,9.75156700000001,9.384749000000012,9.002093,8.63072800000001,8.28349600000001,7.963874,7.6499960000000105,7.323347,6.976685000000001,6.621609999999999
"IIASA-WiC POP 2023","SSP5","Cura?ao","Population","million",0.188601,0.199929,0.211171,0.221748,0.23147199999999998,0.24066099999999999,0.24911499999999998,0.256786,0.263602,0.268413,0.271266,0.27221100000000004,0.271176,0.26810300000000004,0.26304099999999997,0.256171,0.24772200000000003
"IIASA-WiC POP 2023","SSP5","Cyprus","Population","million",1.233777,1.308638999999999,1.366479,1.422572,1.478982,1.537137,1.595768,1.6481949999999999,1.692723,1.7246380000000001,1.7451240000000001,1.7542209999999998,1.75031,1.731421,1.697952,1.6535119999999992,1.601653
"IIASA-WiC POP 2023","SSP5","Czechia","Population","million",10.537908,10.905204,10.836934,10.763617,10.71245,10.699325000000002,10.711981,10.72136,10.704323,10.63409,10.514884,10.360638999999999,10.190532,10.014512000000002,9.823811,9.597251000000009,9.325646
"IIASA-WiC POP 2023","SSP5","Germany","Population","million",83.267652,84.342144,84.704344,85.165378,85.769685,86.565488,87.416591,88.113159,88.559436,88.698955,88.731104,88.7177719999999,88.504123,87.8396740000001,86.43137300000001,84.190397,81.3413510000001
"IIASA-WiC POP 2023","SSP5","Djibouti","Population","million",1.082341,1.147435,1.201622,1.245396,1.278051,1.302552,1.316557,1.32077,1.314306,1.300061999999999,1.2792949999999998,1.252358,1.219231,1.180294,1.135692,1.086476,1.034247
"IIASA-WiC POP 2023","SSP5","Denmark","Population","million",5.810771,5.946723,6.061019,6.174032,6.281357,6.392196,6.514644,6.6301559999999995,6.735253,6.823113999999999,6.899746,6.968995,7.0276440000000004,7.06365,7.058242,6.9787240000000015,6.836726
"IIASA-WiC POP 2023","SSP5","Dominican Republic","Population","million",10.939341,11.401798000000001,11.744294,11.978701,12.102323,12.138611000000001,12.103957000000001,12.003169,11.841972,11.645538,11.419673000000001,11.170743,10.900644,10.614242,10.312994000000002,9.998502,9.668965
"IIASA-WiC POP 2023","SSP5","Algeria","Population","million",43.0909919999999,46.404609,48.993266000000006,51.047961,52.7885969999999,54.400587,55.771665999999996,56.656704,56.9909909999999,56.855449999999905,56.392233000000004,55.72430000000001,54.923753,54.018961000000004,53.02765,51.971749,50.8403000000001
"IIASA-WiC POP 2023","SSP5","Ecuador","Population","million",17.487158,18.276079000000003,18.961947000000002,19.474456,19.810687,20.035465000000002,20.143525,20.131272000000003,19.999004000000003,19.77691,19.475675,19.10084,18.658476999999998,18.153745999999998,17.590651,16.965424,16.270126
"IIASA-WiC POP 2023","SSP5","Egypt","Population","million",106.538717,115.42333,123.82468,131.72757199999998,139.080733,145.884887,151.67431,156.28763800000002,159.716289,162.012876,163.30568100000002,163.795009,163.589324,162.732383,161.375707,159.45365900000002,156.937223
"IIASA-WiC POP 2023","SSP5","Eritrea","Population","million",3.5236520000000002,3.733213,3.9004849999999998,4.025557,4.10155300000001,4.138771,4.135702,4.092425,4.013077,3.925256,3.828509,3.724266,3.616132,3.5040880000000003,3.388966,3.271293,3.154739
"IIASA-WiC POP 2023","SSP5","Western Sahara","Population","million",0.551241,0.612213999999999,0.6667000000000001,0.716484,0.7623019999999999,0.8052980000000001,0.844831,0.879815,0.9091710000000001,0.9285009999999999,0.9381729999999999,0.9388070000000001,0.931807000000001,0.9179689999999999,0.8973150000000001,0.869505,0.8342689999999999
"IIASA-WiC POP 2023","SSP5","Spain","Population","million",47.329955000000005,48.34506,49.420839,50.65967500000001,52.070712,53.643062,55.352848,56.844547,58.056627,58.8666569999999,59.361745000000006,59.57750899999991,59.504813000000006,58.96990400000001,58.07853300000001,56.800423,55.077262000000005
"IIASA-WiC POP 2023","SSP5","Estonia","Population","million",1.329091,1.344221,1.307458,1.276194,1.251755,1.234173,1.220424,1.206195,1.190207,1.172402,1.153039,1.132541,1.111038,1.0882,1.063875,1.038379,1.011432
"IIASA-WiC POP 2023","SSP5","Ethiopia","Population","million",115.638354,129.190762,141.55739499999999,153.007816,163.383294,173.09060000000002,181.825919,189.235676,195.156264,199.471111,202.294011,203.48948000000001,203.103974,201.335948,198.31433900000002,194.133841,188.9435
"IIASA-WiC POP 2023","SSP5","Finland","Population","million",5.525213,5.5742329999999995,5.59786200000001,5.629262,5.665809999999991,5.709448,5.767926999999999,5.81462500000001,5.856605,5.89636,5.937354,5.972003,5.98445,5.937902,5.838174,5.695482,5.525751
"IIASA-WiC POP 2023","SSP5","Fiji","Population","million",0.9180899999999991,0.911868999999999,0.895332999999999,0.8711470000000001,0.8416429999999999,0.808885,0.773057,0.735462,0.696889,0.6620599999999991,0.630074,0.6009169999999999,0.574959,0.55201,0.532117,0.5146860000000001,0.49928000000000006
"IIASA-WiC POP 2023","SSP5","France","Population","million",64.45775499999999,65.37643200000001,66.384344,67.53034500000011,68.733648,69.905905,70.972391,71.837637,72.575086,73.21092900000001,73.783319,74.26852800000009,74.596281,74.65879799999999,74.2418770000001,73.43933500000001,72.2832849999999
"IIASA-WiC POP 2023","SSP5","Micronesia","Population","million",0.6408830000000001,0.645786,0.645025,0.638135,0.625865999999998,0.611599,0.594973,0.5757479999999999,0.5543359999999999,0.534351,0.515864,0.49901199999999996,0.48338299999999995,0.46857899999999997,0.454075,0.439859,0.425985
"IIASA-WiC POP 2023","SSP5","Gabon","Population","million",2.267994,2.5169639999999998,2.7460500000000003,2.951493,3.133912,3.300206,3.4510300000000003,3.5721860000000003,3.658117,3.709988,3.730506,3.727918,3.706238,3.667399,3.613002,3.542129,3.45505
"IIASA-WiC POP 2023","SSP5","United Kingdom","Population","million",66.95117200000001,68.474198,70.111778,71.845844,73.6918820000001,75.69868,77.806572,79.652923,81.22354700000001,82.509019,83.641812,84.650833,85.431155,85.7901550000001,85.5971639999999,84.6907349999999,83.1887989999999
"IIASA-WiC POP 2023","SSP5","Georgia","Population","million",3.769183,3.477647,3.196402,2.9373690000000003,2.7077400000000003,2.5023739999999988,2.31317,2.134665,1.967927,1.8270270000000002,1.709276,1.6100400000000001,1.525037,1.451673,1.388797,1.335912,1.291267
"IIASA-WiC POP 2023","SSP5","Ghana","Population","million",31.849247,34.983354,37.836608999999996,40.457385,42.847336000000006,45.105634,47.134536000000004,48.768678,49.995022,50.835009,51.360764,51.589000999999996,51.524955999999996,51.207215,50.65427,49.874096,48.888817
"IIASA-WiC POP 2023","SSP5","Guinea","Population","million",13.041590000000001,14.34158,15.482688,16.479533,17.317747,18.048748,18.634529,19.057138,19.311184,19.4528,19.488508999999997,19.411549,19.240778,18.973338000000002,18.643587,18.260628,17.833464
"IIASA-WiC POP 2023","SSP5","Guadeloupe","Population","million",0.39509299999999997,0.39125699999999997,0.38778099999999904,0.382439999999999,0.375589,0.36748000000000003,0.358682,0.34966,0.34048799999999996,0.332097,0.32476900000000003,0.318775,0.314233,0.31087699999999996,0.308034,0.304836999999999,0.300713
"IIASA-WiC POP 2023","SSP5","Gambia","Population","million",2.541048,2.8100810000000003,3.06146,3.29258100000001,3.490703,3.666968,3.812201,3.921421,3.9905,4.031882,4.046834,4.036012,4.001189,3.94787,3.8768089999999997,3.789421,3.686863
"IIASA-WiC POP 2023","SSP5","Guinea-Bissau","Population","million",1.993302,2.190919,2.371976,2.531157,2.6680200000000003,2.788952,2.894145,2.97147,3.020549,3.046375,3.050411,3.034823,3.003346,2.958139,2.898535,2.824861,2.7376389999999997
"IIASA-WiC POP 2023","SSP5","Equatorial Guinea","Population","million",1.578364,1.814037,2.048189,2.276048,2.492294,2.701088,2.901679,3.078848,3.228742,3.345805,3.427362,3.473841,3.485386,3.46882,3.425611,3.355015,3.255369
"IIASA-WiC POP 2023","SSP5","Greece","Population","million",10.543345,10.416388999999999,10.330539000000002,10.280922,10.264158,10.274323,10.301454,10.309156999999999,10.285912,10.22085,10.123858,10.002561,9.859323,9.690803,9.49361200000001,9.262669,8.982968999999999
"IIASA-WiC POP 2023","SSP5","Grenada","Population","million",0.12316099999999999,0.12418499999999999,0.123883,0.122776,0.121413,0.12009299999999999,0.118507,0.116544,0.114163,0.11179800000000001,0.109527,0.107192,0.10472400000000001,0.10204300000000001,0.09920000000000001,0.09640699999999901,0.093675
"IIASA-WiC POP 2023","SSP5","Guatemala","Population","million",17.231175,18.344076,19.352937999999998,20.156762,20.771642,21.235777,21.513544000000003,21.608657,21.550245,21.394529,21.145291,20.801804,20.363234000000002,19.845253,19.260137999999998,18.618364000000003,17.933823
"IIASA-WiC POP 2023","SSP5","French Guiana","Population","million",0.287814,0.321778,0.352392999999999,0.38019200000000003,0.404904999999999,0.427548,0.44751100000000005,0.46395000000000003,0.476695,0.48572099999999996,0.49155200000000004,0.49529399999999996,0.49742699999999995,0.49773300000000004,0.495882,0.49110099999999995,0.48299400000000003
"IIASA-WiC POP 2023","SSP5","Guam","Population","million",0.168571,0.168648,0.168176,0.16709000000000002,0.165147,0.162857,0.16003699999999998,0.15674700000000003,0.153297,0.150279,0.147622,0.145289,0.143072,0.140854,0.13847399999999901,0.13588,0.133047
"IIASA-WiC POP 2023","SSP5","Guyana","Population","million",0.7918449999999999,0.773934999999999,0.7487369999999991,0.7178680000000001,0.683296,0.647563,0.6111289999999999,0.575253,0.540401000000001,0.5101840000000001,0.48379700000000003,0.46044199999999996,0.43947600000000003,0.42038600000000004,0.40278800000000003,0.38659299999999996,0.37176699999999996
"IIASA-WiC POP 2023","SSP5","Hong Kong","Population","million",7.501908,7.613948000000001,7.720853,7.8191580000000105,7.91901,8.027275,8.152216000000001,8.246965,8.293967,8.278899999999991,8.219846,8.12450900000001,7.990626000000001,7.810741,7.580529999999999,7.3055,6.994793
"IIASA-WiC POP 2023","SSP5","Honduras","Population","million",10.041782999999999,10.729864,11.325942,11.811318,12.176189,12.451238,12.641057000000002,12.747527999999999,12.76778,12.717692,12.595445999999999,12.410454,12.172398,11.890460000000001,11.566616,11.201067,10.792055000000001
"IIASA-WiC POP 2023","SSP5","Croatia","Population","million",4.114644,3.941731,3.7821990000000003,3.640226,3.513451,3.403006,3.306704,3.219694,3.138334,3.061246,2.987568,2.915899,2.844043,2.769792,2.691564,2.607678,2.516668
"IIASA-WiC POP 2023","SSP5","Haiti","Population","million",11.234504999999999,11.858022000000002,12.355618,12.725726000000002,12.967489,13.125813,13.18125,13.122993000000001,12.950699,12.715591,12.427788000000001,12.098302,11.733062,11.337029000000001,10.914938000000001,10.474704,10.025173
"IIASA-WiC POP 2023","SSP5","Hungary","Population","million",9.77012300000001,9.642887,9.52828400000001,9.403395000000002,9.27706700000001,9.16258300000001,9.06391700000002,8.970604999999999,8.86654,8.728842,8.554210999999999,8.356948000000001,8.153771,7.949486,7.733354,7.496472,7.237265000000001
"IIASA-WiC POP 2023","SSP5","Indonesia","Population","million",270.825846,279.707619,287.911781,293.73361800000004,297.023369,298.464415,297.978857,295.860004,292.000788,286.629985,280.071421,272.62834200000003,264.548034,255.970874,246.92619200000001,237.39569699999998,227.37247399999998
"IIASA-WiC POP 2023","SSP5","India","Population","million",1389.966394,1439.595915,1484.725001,1516.708883,1535.4925830000002,1544.043294,1541.934803,1530.971382,1511.4416440000002,1484.123727,1450.088392,1409.383059,1362.401302,1310.0553710000002,1253.647344,1194.204464,1132.94202
"IIASA-WiC POP 2023","SSP5","Ireland","Population","million",4.925076,5.183377999999999,5.394909,5.62075800000001,5.86092,6.112680999999999,6.36608,6.591060000000001,6.7835730000000005,6.940118999999989,7.069136,7.172816,7.249668,7.280679,7.262397,7.211685,7.105401
"IIASA-WiC POP 2023","SSP5","Iran","Population","million",86.990161,90.85744000000001,94.380567,97.280327,99.73393300000001,101.908078,103.69454300000001,104.99955800000001,105.63667699999999,105.567176,104.892931,103.666364,101.924999,99.7192840000001,97.188057,94.5237919999999,91.8537599999999
"IIASA-WiC POP 2023","SSP5","Iraq","Population","million",42.042956,46.702029,51.039947999999995,55.095620000000004,58.842095,62.279298000000004,65.242413,67.698109,69.59809600000001,70.983489,71.921785,72.51611200000009,72.788126,72.7279309999999,72.312003,71.51455100000001,70.11721700000001
"IIASA-WiC POP 2023","SSP5","Iceland","Population","million",0.36433000000000004,0.37755000000000005,0.38924799999999904,0.400192999999999,0.41018099999999996,0.419620999999999,0.42870199999999903,0.43645799999999996,0.44299499999999997,0.44838799999999995,0.45266599999999996,0.455655,0.45679699999999995,0.453866,0.446019,0.43502100000000005,0.42314799999999997
"IIASA-WiC POP 2023","SSP5","Israel","Population","million",8.685595,9.427985000000001,10.144162,10.840821,11.536976000000001,12.24166,12.92886,13.569895,14.144474,14.656844999999999,15.119439,15.542143000000001,15.925939000000001,16.264536,16.552383000000003,16.789016,16.976990999999998
"IIASA-WiC POP 2023","SSP5","Italy","Population","million",59.639898,59.458975,59.396811,59.505127,59.759216,60.134665999999996,60.585782,60.86428300000001,60.922359,60.695907,60.284923000000006,59.749118,59.092912,58.116958,56.786528,55.053003,52.962759
"IIASA-WiC POP 2023","SSP5","Jamaica","Population","million",2.814476,2.792867,2.766004,2.724357,2.669102,2.605023,2.5332470000000002,2.453427999999999,2.366838,2.281434,2.196493,2.112003999999999,2.027221,1.942124,1.857241,1.773349,1.685479
"IIASA-WiC POP 2023","SSP5","Jordan","Population","million",10.817082000000001,11.922964,12.965719,13.916337,14.746661,15.477746999999999,16.061092000000002,16.498627,16.787648,16.962529999999997,17.039944,17.032474999999998,16.931476,16.741006000000002,16.462908,16.106215,15.676149
"IIASA-WiC POP 2023","SSP5","Japan","Population","million",125.542768,122.976188,120.518186,117.991185,115.405393,112.83369400000001,110.380466,108.066746,105.768492,103.247212,100.35873,97.05201,93.4423049999999,89.712605,85.96757799999999,82.128016,77.88375900000001
"IIASA-WiC POP 2023","SSP5","Kazakhstan","Population","million",18.861057000000002,19.501107,19.987791,20.316472,20.536938,20.697663000000002,20.758836,20.682332,20.450674,20.162795,19.857757000000003,19.551458999999998,19.246949,18.940848000000003,18.636561,18.336739,18.032069
"IIASA-WiC POP 2023","SSP5","Kenya","Population","million",51.460216,56.454985,61.3832429999999,65.97681,70.06468600000001,73.77923,77.15377000000001,79.809973,81.790829,83.11656500000001,83.8323550000001,84.023983,83.75556200000001,83.05606900000001,81.933356,80.36757799999991,78.39512699999999
"IIASA-WiC POP 2023","SSP5","Kyrgyzstan","Population","million",6.372332999999999,6.792223,7.121176,7.381019,7.589968,7.763001,7.869463,7.9025490000000005,7.86489200000001,7.792826,7.701821,7.595991,7.474213,7.340868,7.199704,7.060420000000001,6.924003
"IIASA-WiC POP 2023","SSP5","Cambodia","Population","million",16.296273,17.151524000000002,17.801687,18.276506,18.571444,18.701442,18.678524000000003,18.527348000000003,18.273304,17.948826,17.543484,17.048081999999997,16.473548,15.852141,15.209223,14.542394,13.837315
"IIASA-WiC POP 2023","SSP5","Kiribati","Population","million",0.12525799999999998,0.13354000000000002,0.13959200000000002,0.14350100000000002,0.145901999999999,0.147838,0.14885,0.14844900000000003,0.146321,0.143294,0.139821,0.136209,0.13256099999999998,0.128831,0.12483100000000001,0.120578999999999,0.11618200000000001
"IIASA-WiC POP 2023","SSP5","South Korea","Population","million",51.858125,51.509167999999995,51.053083,50.444207000000006,49.605388,48.582048,47.467666,46.014566,44.212965,42.24543,40.25403300000001,38.288288,36.388178999999994,34.540683,32.682128,30.766560000000002,28.81116
"IIASA-WiC POP 2023","SSP5","Kuwait","Population","million",4.468361,4.795713,5.076318,5.322556,5.539555,5.72922800000001,5.877389,5.9748670000000015,6.020884000000001,6.004604,5.936196,5.8321570000000005,5.70826299999999,5.574857,5.435746,5.285971,5.110259
"IIASA-WiC POP 2023","SSP5","Laos","Population","million",7.265649000000001,7.653465000000001,7.9305769999999995,8.117258,8.222651000000011,8.262328,8.22613800000001,8.126555999999999,7.97342700000001,7.787308,7.573893,7.334114,7.071737000000001,6.79407,6.511072,6.228102,5.947451
"IIASA-WiC POP 2023","SSP5","Lebanon","Population","million",5.694528,5.927929,6.193189999999999,6.41921400000001,6.601031,6.751288,6.8563040000000015,6.91211499999999,6.927973,6.91171000000001,6.870678,6.80557400000001,6.717864000000009,6.603267,6.460142,6.285937,6.07828300000001
"IIASA-WiC POP 2023","SSP5","Liberia","Population","million",5.034186,5.6292290000000005,6.212301,6.761774000000001,7.261006,7.7220130000000005,8.142384,8.49553800000001,8.771643000000001,8.98752699999999,9.135764,9.222673,9.25145100000001,9.231431,9.162973000000001,9.046316000000001,8.882839
"IIASA-WiC POP 2023","SSP5","Libya","Population","million",6.61202,7.014706,7.373638,7.68842800000001,7.965179,8.204657,8.382568,8.490191999999999,8.536562,8.538720999999999,8.507370000000002,8.454947,8.383934,8.294740000000012,8.18542600000001,8.049116,7.8523130000000005
"IIASA-WiC POP 2023","SSP5","Saint Lucia","Population","million",0.17891800000000002,0.179636,0.180337,0.180044999999999,0.17877500000000002,0.17690599999999998,0.17449399999999998,0.17152199999999998,0.16800700000000002,0.16408399999999998,0.15984500000000001,0.15536000000000003,0.15062599999999998,0.145536,0.14007899999999998,0.134253999999999,0.128108
"IIASA-WiC POP 2023","SSP5","Sri Lanka","Population","million",21.683158,22.028242,22.181729,22.190763,22.066611,21.839604,21.502233,21.062949,20.535369,19.973326,19.392376000000002,18.793407,18.183206,17.56777,16.946263,16.310950000000002,15.645636000000001
"IIASA-WiC POP 2023","SSP5","Lesotho","Population","million",2.239604,2.313684,2.370138,2.4049300000000002,2.417869999999999,2.415871,2.405061,2.373069,2.320027999999999,2.25644,2.187145,2.114855,2.041301,1.9677149999999992,1.895082,1.8236910000000002,1.7535910000000001
"IIASA-WiC POP 2023","SSP5","Lithuania","Population","million",2.835902,2.667372,2.477255,2.306056,2.153895,2.022873,1.907334,1.798328,1.694944,1.6040519999999998,1.525611,1.458679,1.401087,1.349728,1.302008,1.257095,1.21497
"IIASA-WiC POP 2023","SSP5","Luxembourg","Population","million",0.626072,0.671199,0.709708999999999,0.7477670000000001,0.785544999999999,0.823875999999999,0.8630080000000001,0.8981720000000001,0.9279400000000001,0.9496680000000001,0.964622,0.9739209999999999,0.9778929999999999,0.975804,0.9668410000000001,0.950874,0.9284929999999991
"IIASA-WiC POP 2023","SSP5","Latvia","Population","million",1.907241,1.804633,1.68092,1.5756350000000001,1.490269,1.422599999999999,1.367363,1.317542,1.271997,1.230992,1.19427,1.160982999999999,1.129829,1.099308,1.068509,1.037038,1.004167
"IIASA-WiC POP 2023","SSP5","Macao","Population","million",0.6700170000000001,0.7166119999999999,0.759405,0.7989479999999991,0.836483,0.8726160000000001,0.9071349999999999,0.935126999999999,0.95603,0.967380999999998,0.971438999999999,0.9690949999999999,0.9597009999999999,0.9419989999999999,0.9153690000000001,0.880914,0.841032
"IIASA-WiC POP 2023","SSP5","Morocco","Population","million",36.488841,38.028896,39.115213000000004,39.827176,40.173454,40.258979000000004,40.095282,39.709826,39.100080000000005,38.348554,37.453703000000004,36.442295,35.3449,34.205722,33.040754,31.855189,30.638883999999997
"IIASA-WiC POP 2023","SSP5","Moldova","Population","million",3.095022,2.9841930000000003,2.797383,2.620988,2.466665,2.33418,2.216192,2.103253999999999,1.994914,1.8965830000000001,1.806956,1.7250510000000001,1.650178,1.58222,1.521414,1.46741,1.418228
"IIASA-WiC POP 2023","SSP5","Madagascar","Population","million",27.879129000000002,30.972575000000003,33.81362,36.413714,38.740815000000005,40.913583,42.835135,44.418584,45.67077,46.615523,47.264387000000006,47.615266000000005,47.688731000000004,47.508372,47.084544,46.437536,45.570677
"IIASA-WiC POP 2023","SSP5","Maldives","Population","million",0.510881,0.555505,0.594328999999999,0.6289859999999999,0.661789,0.694016,0.7240659999999991,0.749869999999999,0.770495000000001,0.783875,0.790646,0.79042,0.7819809999999999,0.763625,0.7347349999999999,0.6973250000000001,0.6563179999999991
"IIASA-WiC POP 2023","SSP5","Mexico","Population","million",125.61046400000001,129.37978999999999,133.03541800000002,135.751911,137.487821,138.490663,138.68185,138.12370900000002,136.81211,135.015203,132.842876,130.366105,127.633665,124.652367,121.380074,117.748463,113.531664
"IIASA-WiC POP 2023","SSP5","North Macedonia","Population","million",2.114026,2.093429,2.099928,2.098508,2.088794,2.07498,2.059026,2.040988,2.019123,1.9916230000000001,1.958232,1.9195540000000002,1.876396,1.829507,1.7792750000000002,1.7256019999999999,1.6672950000000002
"IIASA-WiC POP 2023","SSP5","Mali","Population","million",20.886783,23.902442999999998,26.856258000000004,29.715646,32.365677,34.866434000000005,37.094657,38.995153,40.513979,41.794366000000004,42.839252,43.630734,44.192961000000004,44.4484019999999,44.408682,44.070418,43.499391
"IIASA-WiC POP 2023","SSP5","Malta","Population","million",0.509586,0.522780999999999,0.53264,0.539597,0.544658999999999,0.549864,0.556713,0.562983999999999,0.567449,0.568178,0.565202,0.5584260000000001,0.5477659999999991,0.533019999999999,0.514147,0.491892999999999,0.467724
"IIASA-WiC POP 2023","SSP5","Myanmar","Population","million",53.227974,54.415345,54.967553,54.888165,54.275239,53.388348,52.260028,50.883777,49.267631,47.517763,45.653183,43.715538,41.756252,39.789281,37.837012,35.900656000000005,33.99714
"IIASA-WiC POP 2023","SSP5","Montenegro","Population","million",0.629888,0.6457919999999999,0.63639,0.6276390000000001,0.6203390000000001,0.614516,0.6093200000000001,0.603395,0.596380999999999,0.588519,0.579966,0.570842,0.561009,0.550362999999999,0.53876,0.5260090000000001,0.511742
"IIASA-WiC POP 2023","SSP5","Mongolia","Population","million",3.26646,3.472605,3.634911,3.775858,3.899415,4.015467,4.115991,4.184786,4.211511000000001,4.211575,4.19056,4.154466,4.108757,4.056951,4.000269,3.93967,3.870832
"IIASA-WiC POP 2023","SSP5","Mozambique","Population","million",30.720751,34.576873,38.192677,41.601363,44.741072,47.706807999999995,50.464725,52.8207079999999,54.72006,56.205152999999896,57.309900999999996,57.988534,58.263895,58.114398,57.606822,56.776481000000004,55.648139
"IIASA-WiC POP 2023","SSP5","Mauritania","Population","million",4.440927999999999,4.930051000000001,5.386983,5.8062190000000005,6.178209,6.520123,6.815444,7.05578000000001,7.23475099999999,7.366349,7.452313,7.490147,7.480518,7.4339520000000014,7.354299,7.243362,7.102898000000001
"IIASA-WiC POP 2023","SSP5","Martinique","Population","million",0.37095000000000006,0.361166999999999,0.353029999999999,0.345082,0.33617199999999997,0.325955,0.314633,0.30290100000000003,0.29135300000000003,0.28135099999999996,0.27313899999999997,0.266741,0.261946,0.258277,0.25509200000000004,0.251761,0.24784399999999998
"IIASA-WiC POP 2023","SSP5","Mauritius","Population","million",1.296971,1.2902230000000001,1.2804959999999999,1.263837,1.239253999999999,1.20943,1.175441,1.13873,1.100467,1.062057,1.02348,0.984471,0.9450029999999999,0.905218,0.8648,0.8232480000000001,0.780391
"IIASA-WiC POP 2023","SSP5","Malawi","Population","million",19.120889,21.497490000000003,23.88689,26.227849,28.396331,30.442561,32.336662000000004,33.968455000000006,35.3125659999999,36.390631,37.209500999999996,37.749478,38.027833,38.048566,37.856376,37.469093,36.897068
"IIASA-WiC POP 2023","SSP5","Malaysia","Population","million",33.003633,34.960943,36.740571,38.322563,39.688339,40.923446000000006,42.003282,42.897791,43.5712649999999,43.95825,44.07213900000001,43.920479,43.504507,42.825974,41.902506,40.767525,39.442069000000004
"IIASA-WiC POP 2023","SSP5","Mayotte","Population","million",0.300354,0.353912,0.40971399999999997,0.46715399999999996,0.526197999999999,0.5893539999999999,0.65471,0.72047,0.7851440000000001,0.851515999999999,0.920315999999999,0.9921639999999999,1.06724,1.145348,1.226386,1.31081,1.39916
"IIASA-WiC POP 2023","SSP5","Namibia","Population","million",2.467078,2.660133,2.846211,3.005395,3.143092,3.266511,3.377712,3.459083,3.505394,3.527781,3.5279059999999998,3.511416,3.480398,3.435927,3.378876,3.31,3.232110999999999
"IIASA-WiC POP 2023","SSP5","New Caledonia","Population","million",0.285619,0.30040300000000003,0.313226,0.32449499999999903,0.334734,0.344043,0.352028,0.35838899999999996,0.36291799999999996,0.365479,0.36636799999999997,0.36591799999999997,0.364268,0.361394,0.357226999999999,0.35184000000000004,0.34524900000000003
"IIASA-WiC POP 2023","SSP5","Niger","Population","million",23.88169,28.17135,32.571681,37.145138,41.790237000000005,46.569976999999895,51.327042000000006,55.877196000000005,60.089588000000006,63.972577,67.48118799999989,70.582703,73.17749399999991,75.278605,76.813292,77.750874,78.051503
